,initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income,new_accumulated_capital
40266,42,1523,1,1,1,-239745.1867540371,0.22,60526.09,350118.46231265593
40267,36,1688,1,1,1,-208363.6606389388,0.28,112513.79,1681349.4291280322
40268,55,2475,1,3,1,7874.564750121322,0.2,19751.26,62267.01049886921
40269,45,1620,1,1,1,146180.88987389722,0.09,69369.07,359717.64497152163
40270,40,1760,1,1,1,8802.660417249399,0.16,30823.83,240089.58258448503
40271,39,1228,3,3,3,-129489.38997747932,0.22,91046.11,871224.7048172387
40272,50,1111,2,3,5,95406.74767356168,0.21,108419.76,608531.9546111189
40273,49,1540,1,1,1,-154474.3326996118,0.08,122073.14,85068.33849765029
40274,39,1084,1,1,1,38644.77554390579,0.21,34706.64,402775.9036913952
40275,46,1719,1,1,1,137251.7985045969,0.29,55215.63,686973.2702713967
40276,37,1815,1,1,1,92195.25722706254,0.32,24842.04,541320.6020264857
40277,38,1424,2,1,3,-164414.51205937442,0.2,136911.53,1291192.2289358557
40278,49,1746,1,1,1,-59041.52996045698,0.03,49791.27,-9996.841084717613
40279,36,1625,2,4,3,32404.89528273836,0.01,36277.95,62027.02517096916
40280,35,1548,3,3,3,33807.04076806785,0.31,70134.01,1417065.2110955294
40281,39,1481,1,1,1,-175194.93565987592,0.02,21410.72,-153801.1712717961
40282,40,1270,1,2,1,132953.90579288488,0.26,88754.22,1215152.2197718672
40283,35,1233,1,1,1,199475.2275098016,0.25,34148.82,742636.2402168738
40284,45,1505,1,2,1,182308.3722109196,0.15,73727.59,551803.4609321055
40285,52,2794,1,1,1,-370869.9400787924,0.34,68082.74,71168.12412616302
40286,57,2875,1,1,1,11750.023065886771,0.18,114825.36,234099.2098182676
40287,38,3003,2,1,5,7249.82151036464,0.13,20092.82,146103.78621620394
40288,47,1593,1,1,1,-61688.25510157727,0.3,145753.38,1196685.459370825
40289,52,1234,1,1,1,254804.13147400413,0.08,18113.24,282049.3396641776
40290,51,1236,1,3,1,-245595.52980736297,0.15,74395.33,-15387.149764694594
40291,42,1633,1,1,1,1091.3176506394632,0.01,115889.11,48781.889735271965
40292,53,2933,1,1,1,49344.50098162019,0.24,67720.72,333590.7852254935
40293,39,1548,1,3,1,-215714.545940265,0.03,19047.94,-187165.26265332176
40294,59,2744,2,1,3,253675.6428424277,0.07,258611.06,398404.0878172252
40295,44,3074,2,1,5,-136923.42057800878,0.29,89469.54,794048.7839502358
40296,59,1569,1,1,1,-17103.175102793422,0.24,89274.17,154192.27375298314
40297,35,1481,1,1,1,136155.9441970442,0.11,153894.99,1213191.513576475
40298,36,1597,1,1,1,38506.47628149976,0.27,50846.53,962761.6276358883
40299,42,1266,1,1,1,-31968.759360251974,0.0,17220.24,-31968.759360251974
40300,49,1038,1,3,1,-64873.38306869938,0.03,44870.59,-18081.835996459762
40301,46,2374,1,1,1,-27614.9780288688,0.33,222483.4,2251684.1209419733
40302,63,2612,1,1,1,-218176.418438508,0.06,23033.35,-213845.315752572
40303,45,1498,1,1,1,136062.7425189912,0.3,231732.58,2458776.673808196
40304,63,2883,2,1,3,-39971.87297947695,0.07,6470.76,-38552.34663968175
40305,35,1679,1,4,1,-227048.3329118526,0.33,52516.55,971062.2346685264
40306,42,1730,1,1,1,85117.9920063533,0.12,19359.55,180719.86674344089
40307,44,1593,1,1,1,109361.26497042194,0.14,136145.29,793263.7304483552
40308,36,1633,1,1,1,-124714.27505686876,0.14,103842.43,747322.8292136851
40309,37,1429,2,3,5,29815.13780003215,0.24,1675.85,52538.71572727102
40310,48,1338,1,3,1,-223785.0512486845,0.34,45036.14,261533.73101373424
40311,40,1760,1,4,1,177584.79822427992,0.15,83300.99,763569.0104773385
40312,48,1339,1,2,1,-63865.130238660415,0.13,81261.7,217220.8598567346
40313,39,1770,1,1,1,-196433.75321272423,0.11,33297.13,-13444.566155682201
40314,57,1520,1,1,1,-120935.02121108928,0.0,79018.05,-120935.02121108928
40315,42,1647,1,1,1,-153036.8865484385,0.05,123420.07,100911.63997943758
40316,56,1682,1,1,1,94015.87041229555,0.21,21882.92,150223.23631424838
40317,36,1003,1,3,1,-38606.01911052286,0.21,42263.15,635683.2444531394
40318,56,1170,3,2,5,-197719.8778561601,0.28,130319.62,248590.00312519894
40319,42,1562,1,1,1,-108303.06259866248,0.29,77463.51,816150.4440330291
40320,46,1232,1,1,1,-173230.24444025612,0.33,15641.8,-12983.050059542235
40321,61,2764,2,1,2,-193201.8981324732,0.02,15935.44,-191461.81511910193
40322,44,1559,1,1,1,215557.1808383064,0.14,20240.89,317233.81301902776
40323,42,1559,1,1,1,209163.0391975296,0.28,15729.05,390401.5265734192
40324,54,1541,1,4,1,-70364.80420825699,0.12,56487.32,57898.81484318454
40325,60,2768,3,1,3,67550.10097290647,0.29,35197.8,159919.84292081135
40326,35,2999,1,1,1,-125154.24453442504,0.02,68287.71,-34498.6761310615
40327,38,3121,2,1,5,476320.52911567694,0.29,64618.23,1472475.9311465453
40328,59,2670,3,1,3,-29417.21556007344,0.22,64589.86,84187.35007422432
40329,37,2780,3,1,5,-194981.8865148474,0.04,124241.04,85791.1494769578
40330,52,2781,3,1,3,-137983.9734855013,0.01,52233.8,-127950.5425386692
40331,51,2781,3,1,3,-146833.76186940234,0.08,165960.17,127057.42197994844
40332,54,2781,3,1,5,-294182.84059074783,0.19,49429.54,-139750.380464523
40333,35,2780,3,1,5,13809.61875937944,0.08,28590.98,159332.7088207065
40334,59,2017,2,1,5,378220.5541615292,0.27,113295.36,622780.116995173
40335,54,1306,3,2,5,10834.383610808864,0.05,70047.24,64683.944883383156
40336,62,1427,1,1,1,82999.2188696636,0.18,11437.29,91793.68572708045
40337,42,1464,1,1,1,4302.388296526392,0.21,40512.66,354408.7147104091
40338,41,1530,1,3,1,-130846.5163917764,0.05,33196.95,-57875.32977667758
40339,36,3082,2,1,3,155785.90473760173,0.11,12522.27,238410.21266165987
40340,51,1464,1,1,1,2955.518308069344,0.03,103762.58,67171.95622385728
40341,38,1626,1,4,1,-175880.50655263237,0.01,28621.72,-160665.58324745932
40342,57,1629,1,1,1,802142.756716625,0.03,18230.78,808026.4730937702
40343,55,1759,1,4,1,2569.916337414173,0.03,66947.94,32013.769398974408
40344,55,1511,3,2,5,-107595.4251676048,0.31,74992.7,212511.057546323
40345,58,2704,3,1,5,74371.39278303093,0.13,36583.41,134591.70697757066
40346,52,1475,1,1,1,324265.07561912894,0.31,95325.23,879879.5588018121
40347,62,2768,3,1,5,166793.93950537324,0.11,2973.47,168191.17665698557
40348,44,1626,1,1,1,-111855.2788612488,0.2,15220.39,-2630.9741650811047
40349,55,2827,2,1,3,370930.53224045294,0.19,114226.64,669767.8217753316
40350,41,2807,2,1,3,13801.920013513189,0.28,58239.68,730704.6452044834
40351,61,1617,1,4,1,244786.390145752,0.12,94886.95,306953.9248554091
40352,56,1203,1,2,1,-219045.1488294164,0.08,102534.07,-118716.06434306038
40353,35,2167,3,1,5,117558.38965532188,0.02,123986.95,275326.3648286043
40354,60,2779,3,1,3,-162640.08949448753,0.02,46686.31,-155510.06607814078
40355,54,2471,2,1,3,123585.76470185025,0.33,102689.79,644615.3001302325
40356,44,1267,2,1,3,65703.54317534267,0.0,161777.58,65703.54317534267
40357,44,1267,3,1,3,-74923.5174744768,0.19,114842.52,708000.8804370054
40358,36,963,3,1,4,88778.32593671496,0.0,116969.49,88778.32593671496
40359,35,1308,3,4,5,235843.2448971274,0.13,152900.95,1500481.7922862957
40360,35,2811,2,1,5,19062.12374259426,0.2,64375.32,838209.9362770675
40361,61,1494,2,2,5,-4377.248258230456,0.35,130275.88,244570.36801090982
40362,49,2763,1,1,1,-204152.27515032428,0.17,122747.34,307687.2222621441
40363,44,1025,3,3,3,-96354.0705212604,0.18,87698.21,470050.49659651075
40364,48,1025,2,1,5,318288.9100764276,0.29,35652.9,663747.3428072734
40365,56,1542,1,4,1,205655.75278288225,0.26,75406.98,445458.17278496653
40366,48,1473,3,1,3,-59388.14010789891,0.1,115228.96,247211.46158981317
40367,48,1667,1,4,1,-92439.75121029958,0.22,47538.46,256222.13852215104
40368,62,1561,1,4,1,91814.92382864396,0.3,33270.29,134452.422563287
40369,52,2600,1,1,1,42151.76674115399,0.04,135799.29,144283.68593749165
40370,47,1322,1,4,1,-166604.89720350024,0.2,75928.88,270420.56210925255
40371,51,1155,1,3,1,7326.879387895109,0.03,36092.65,29663.847280764232
40372,60,1220,3,1,3,8006.814974443636,0.32,27959.78,67952.76593660419
40373,38,1739,2,3,1,-174596.9582425101,0.14,34243.45,174080.06066568586
40374,36,1257,1,2,1,123122.77095144824,0.0,74467.29,123122.77095144824
40375,52,2471,2,1,5,9980.221802829788,0.12,31417.48,113807.39875005925
40376,62,1561,1,4,1,72449.56491709985,0.25,86878.93,165232.55207927315
40377,52,1667,3,4,5,-22142.138318665995,0.04,41760.42,16946.074419111286
40378,52,1667,2,4,5,35050.888905591826,0.29,39150.47,292387.14043286815
40379,56,1561,1,4,1,-74994.37792859953,0.22,150426.64,329782.8775952114
40380,42,1267,1,1,1,17637.627503696,0.17,112003.95,801197.460442751
40381,62,1217,2,1,3,-110820.26665237531,0.09,94364.76,-74540.35443855128
40382,41,1267,1,1,1,406376.0297511239,0.05,31978.53,476668.97173243656
40383,62,2944,1,1,1,-18178.683036868548,0.11,3310.93,-16622.873022848624
40384,52,2835,1,1,1,204274.1116200341,0.18,184418.21,828411.6586516828
40385,38,1637,1,1,1,35890.288119075696,0.27,119452.8,1750377.0536202667
40386,47,1550,1,1,1,217109.50497742003,0.16,8237.11,255037.9114668577
40387,63,1291,3,2,2,74909.47987187571,0.14,22109.39,84609.99772814132
40388,44,1523,1,4,1,100927.60131648427,0.34,55004.87,830608.9378884223
40389,38,3112,3,4,5,27984.421738073364,0.24,21344.09,300294.0040010913
40390,38,1617,1,1,1,191564.2181671612,0.12,77695.43,687186.4275713933
40391,52,2839,2,1,5,439991.156912116,0.08,24660.03,477083.78370477835
40392,56,2971,1,1,1,-122088.66200135484,0.3,153138.26,439830.2235566438
40393,56,1584,1,1,1,-77085.01080844065,0.18,242102.84,455931.98197922634
40394,40,1523,3,1,3,-108234.4426174308,0.07,110269.63,253757.12226625474
40395,43,1523,2,1,3,19046.162354376,0.13,37480.81,267479.42624180217
40396,60,2996,3,1,3,-141034.119073547,0.1,250666.7,26913.0816247263
40397,54,2842,3,1,3,-144586.6411998071,0.28,53999.64,87885.0274642393
40398,36,3032,3,1,5,9346.841570745224,0.32,149413.44,2877297.855576477
40399,58,2805,3,1,5,-121421.20618984262,0.08,118518.83,-32801.420581157756
40400,44,1512,1,4,1,23996.5799124204,0.27,20578.34,223356.39169824217
40401,47,2871,1,1,1,-222130.9808152023,0.2,27060.45,-66378.57684901997
40402,56,1710,1,4,1,-77038.28683174157,0.2,78484.59,114953.67888723876
40403,46,2871,1,1,1,-196494.43477626244,0.05,48421.04,-94240.89190244956
40404,51,1523,3,1,3,72868.86547338641,0.17,72341.98,326570.64166726393
40405,49,1523,3,1,5,-94153.45311083391,0.1,84306.69,112639.06613622876
40406,46,2907,3,1,5,21303.087917646542,0.02,104290.48,86056.76394818148
40407,38,3205,1,1,1,657201.2483479013,0.0,90974.88,657201.2483479013
40408,50,1381,3,2,5,58803.86862540722,0.29,50866.57,399728.07778463233
40409,46,1543,1,1,1,-251653.8981748072,0.1,82754.28,5255.641279809264
40410,46,1666,3,4,5,-171838.48742637484,0.01,71372.4,-149681.02268404287
40411,60,1351,2,4,5,224067.839474614,0.1,17959.67,236100.8550365724
40412,58,1594,1,1,1,103942.44674081584,0.22,25268.43,155900.6700500332
40413,62,2776,1,1,1,139124.0076274356,0.21,43006.91,194946.14369863964
40414,62,2741,1,1,1,57773.524893949645,0.25,12499.25,71122.19012597765
40415,60,2741,3,1,3,-41271.49275748574,0.13,36937.19,2072.0789737924097
40416,48,1405,3,4,5,292498.8299608335,0.23,48581.03,608481.2744785431
40417,37,1916,3,4,5,-96675.9033681328,0.29,78218.66,1184883.3715359417
40418,38,1916,2,4,3,211518.0599603644,0.12,33301.71,511375.5947715655
40419,51,2900,3,1,3,27154.095461649824,0.35,36047.9,344769.2813544146
40420,46,1276,3,2,3,-293734.1541152169,0.04,68265.81,-208962.04174787423
40421,43,1326,1,3,1,31352.98302829973,0.1,111247.68,459207.95041650464
40422,44,1309,1,3,1,-14879.179550012786,0.3,71268.75,752277.2138126082
40423,42,1680,2,4,5,116665.19864500518,0.3,54311.32,787169.4215538383
40424,44,2125,2,4,3,546428.7115829592,0.08,47635.68,699506.3312799768
40425,57,1284,3,2,3,-205739.8438364417,0.18,40843.65,-105763.81163821131
40426,54,1434,2,1,3,29232.05720285502,0.24,83440.0,337129.91990809893
40427,39,1434,3,3,3,19930.426731592044,0.06,49021.23,180104.68713928218
40428,36,2728,2,1,3,84403.6139047118,0.03,148353.97,351367.4986629679
40429,55,2989,3,1,4,-39260.93841706628,0.17,269908.75,592539.1333385713
40430,37,1411,2,3,3,89946.97829979676,0.16,49530.33,560883.9252493517
40431,52,1653,2,1,5,421448.0065577831,0.31,72549.29,844310.2044105511
40432,48,1653,2,4,5,132318.97281164496,0.2,43940.73,402553.8834878
40433,37,3402,3,4,4,-176581.25800003676,0.35,28353.66,384088.9762252629
40434,41,1247,2,1,5,-169387.2844118313,0.21,55844.35,346175.73080629425
40435,36,1247,2,3,5,-49737.093082676336,0.09,89805.73,435080.8033514614
40436,40,1796,3,4,5,175760.8524270104,0.1,52831.63,425515.05493949534
40437,54,1783,2,2,5,81858.43053764047,0.21,38905.25,243315.9522469177
40438,58,2704,3,1,3,-40413.14864859759,0.21,78709.14,114075.94114110418
40439,57,1732,3,3,5,-131523.4104600996,0.26,51284.4,15852.27314535073
40440,41,1626,3,4,5,-103661.2737639942,0.32,41155.84,542509.9790596343
40441,46,1206,1,3,1,-67842.13508238179,0.18,52413.44,286483.1384582159
40442,36,1386,3,2,3,60405.158513501294,0.32,102166.6,2021465.716837558
40443,42,2975,3,1,5,-36484.215220481165,0.27,37462.74,463854.2744591168
40444,47,1737,1,1,1,71946.47682011388,0.01,236536.94,140018.51004905987
40445,40,1586,3,1,5,-42557.69920953333,0.33,11684.11,138265.46732548365
40446,40,1586,3,1,4,-78305.25457332784,0.03,25571.23,-42328.88246084328
40447,49,1737,1,4,1,154589.0255562799,0.32,27647.45,371598.0752061126
40448,46,1456,1,1,1,57042.89971371368,0.3,43905.62,556270.704456818
40449,49,1464,1,1,1,42764.27189658719,0.3,15959.76,160205.44923299435
40450,38,2047,1,4,1,30347.11436404112,0.28,69427.26,1071071.4311253114
40451,43,1522,1,4,1,-111279.3751265928,0.23,96720.92,744287.320434353
40452,51,1541,1,4,1,12986.392610218618,0.07,102087.25,160405.48743653484
40453,47,1626,2,1,3,51916.39033911257,0.33,40440.99,490064.5273774235
40454,42,1626,3,4,5,379021.7234582629,0.22,32750.64,777679.8312447907
40455,57,2781,1,1,1,319510.8379312432,0.05,18665.49,329550.85900187574
40456,37,1141,1,1,1,-91534.68086043256,0.15,74858.61,542865.570452253
40457,40,1322,1,4,1,236246.98057961385,0.3,78141.51,1335626.2600242996
40458,36,1241,1,2,1,-26276.32032911338,0.34,160973.03,3256672.57238482
40459,53,2633,1,1,1,332468.70341381454,0.29,25004.68,456116.8321697401
40460,57,2596,1,1,1,107434.66352956754,0.15,21557.36,142221.26950035297
40461,58,2600,1,1,1,73588.99316008393,0.05,70251.21,106811.919131264
40462,46,1251,1,2,1,694549.1001550178,0.3,111048.6,1728795.7161516738
40463,55,2563,3,1,5,-111947.31076560338,0.17,51358.03,12713.453808013219
40464,60,2563,2,1,2,553964.2283033077,0.14,42815.62,603045.3032462663
40465,50,2600,3,1,5,89434.16924797208,0.26,70811.36,504361.36104390817
40466,48,1254,1,1,1,86633.53972460401,0.05,66566.21,181461.16546976456
40467,53,1290,1,4,1,100976.72794391416,0.06,84475.86,187404.2619292559
40468,54,2600,1,1,1,-211928.1130094987,0.35,82050.16,229610.42338981788
40469,46,2763,1,1,1,453363.8799852199,0.01,127898.75,493069.8733904204
40470,52,1386,1,1,1,-174893.5145901087,0.31,46490.75,153271.62194900936
40471,42,2347,3,1,3,-263493.03839975235,0.15,48230.0,59269.915291464975
40472,43,2347,3,1,3,417087.9746845342,0.16,67858.76,834660.1170868425
40473,42,1025,3,3,5,-138061.95293043563,0.3,266070.52,3146730.3749221954
40474,55,2596,1,1,1,30288.759136188288,0.06,40565.72,63802.60166105349
40475,62,2779,3,1,3,26150.600266392823,0.18,58537.38,71161.70414939447
40476,58,1384,3,1,4,66630.00671217311,0.22,43014.85,172912.8935241817
40477,44,1339,3,4,3,291427.61900272703,0.21,113063.0,1143356.4421114614
40478,58,2442,2,1,3,241075.7162045392,0.03,44825.41,255898.56268806488
40479,35,1681,1,4,1,188660.57269855263,0.17,59778.56,893145.917839293
40480,39,1637,3,1,4,-276046.88481263415,0.3,58776.14,604897.0237533504
40481,39,1637,3,1,2,48703.7279561448,0.08,19944.35,128417.95050884728
40482,37,2503,1,1,1,-46004.07245347888,0.34,43119.73,917046.0210498923
40483,51,2875,2,1,5,188209.2713918739,0.14,109763.69,505217.7876286493
40484,44,1650,2,1,3,19291.16347702033,0.11,80261.22,336074.2269669429
40485,35,1587,1,2,1,120155.61389663264,0.06,84990.32,444595.01729503856
40486,52,2818,2,4,3,44861.876545388535,0.29,26774.81,190853.6545788037
40487,49,4102,2,4,3,120175.38518991516,0.12,93387.19,395054.24406345084
40488,35,1512,1,4,1,118559.76000328313,0.34,20130.9,554026.4977048648
40489,50,2842,1,1,1,-36081.102003684726,0.24,90893.73,455551.62003967125
40490,50,1516,3,1,4,62593.18345161249,0.15,15953.78,116525.673406371
40491,63,2971,1,1,1,-96693.94790623536,0.3,74888.81,-26284.926609387272
40492,53,1635,3,4,5,-97918.05327524195,0.21,34835.47,74038.4800119927
40493,40,1306,2,3,3,119894.04763895078,0.28,112731.04,1600181.4334065588
40494,52,2878,3,1,5,91456.7662893527,0.19,69559.98,339951.4212991808
40495,53,1381,1,1,1,480363.0374250689,0.23,14901.24,538804.1526542122
40496,63,2887,2,1,2,23474.983508908987,0.08,110577.58,51198.428209299425
40497,56,1604,1,1,1,-173503.8092228526,0.04,33323.37,-157200.43218875994
40498,54,2878,1,1,1,100218.27970776011,0.24,25933.63,195914.69928096957
40499,56,1477,2,4,5,278234.50228229456,0.19,18801.04,321926.7251225122
40500,36,1681,1,4,1,-25067.472447233773,0.25,71804.69,1051707.384912628
40501,44,3301,1,1,1,244048.4170357883,0.23,116361.74,1204336.5349123133
40502,60,2741,3,1,5,-90694.7663664567,0.11,18922.44,-76748.88559641769
40503,36,2694,2,1,5,153983.9663648758,0.18,201229.21,2326663.199489608
40504,50,3000,1,4,1,-164421.03089315724,0.29,104589.25,519145.2945587465
40505,43,2836,2,1,5,-32385.56657134372,0.01,64434.85,-7604.132346905179
40506,50,2937,3,1,3,112770.45228248312,0.31,108043.01,867608.8462627314
40507,43,1190,2,3,5,369625.05297371536,0.18,46087.85,724209.8917689169
40508,63,1198,2,1,3,78.86237502430296,0.34,23398.01,25010.336769926733
40509,35,1416,1,3,1,-5047.376861632529,0.01,51232.74,37834.539730546094
40510,50,1546,1,1,1,71035.71924768406,0.2,32796.83,218863.98352301968
40511,49,1620,1,1,1,57450.77059298293,0.32,97240.74,820708.1623107172
40512,57,2951,1,1,1,-21886.46329635581,0.04,67291.72,8784.312745019888
40513,57,1255,1,4,1,-44345.8552562337,0.11,19224.96,-21595.752919753344
40514,53,1632,2,1,5,-26443.158134540547,0.26,81298.58,333989.85084116104
40515,48,1620,2,1,5,158767.96058912572,0.17,52281.88,399050.8108502732
40516,47,1620,3,1,5,-90634.671580158,0.2,6864.37,-51125.272098133755
40517,56,2989,3,1,5,-193894.22472691143,0.22,153544.73,219273.37915990382
40518,47,3053,2,1,5,107387.18755932168,0.3,20620.53,285416.21803868073
40519,38,1635,1,1,1,390893.0741304756,0.15,89230.35,1102397.972374055
40520,38,3176,2,1,3,7767.065491349468,0.26,58320.1,813823.8665815913
40521,47,3007,3,1,3,-13411.464502791168,0.18,229932.23,1177671.7515791524
40522,50,3007,3,1,5,16164.050275747604,0.06,101582.06,153525.1880257649
40523,55,1594,1,1,1,-36532.64334900308,0.16,47882.98,106942.94567606918
40524,57,2989,1,1,1,720653.7073996444,0.25,28426.7,797106.2052897484
40525,62,3296,2,1,3,487182.9893446844,0.1,54497.22,510463.2708289713
40526,44,1181,2,3,5,69229.88040809058,0.12,52436.47,298489.26377526857
40527,38,1371,2,3,3,-69275.21287645485,0.32,24599.73,349185.1790529914
40528,49,1480,1,3,1,53890.025703520725,0.04,75991.06,128448.20246341816
40529,50,1282,1,3,1,-9120.37037925641,0.13,149013.1,427459.2061449552
40530,37,2282,2,3,3,113955.36905524891,0.2,137957.96,1672815.2783266148
40531,39,1536,1,1,1,155629.13891003138,0.07,34412.5,275977.5069012427
40532,38,1536,1,1,1,124565.099086003,0.29,24616.11,504047.3435468321
40533,43,1960,2,3,5,359871.25604786567,0.32,108258.6,1692220.2566919841
40534,37,1297,1,3,1,17479.199867665935,0.11,104246.67,665345.2236616036
40535,41,1799,2,3,3,103171.8736709213,0.15,77330.81,613121.2184998966
40536,39,1799,3,4,5,63342.15671508392,0.33,45831.32,863472.1523028074
40537,40,1803,1,4,1,149863.69801899788,0.14,31312.55,355448.4809732646
40538,49,2024,3,4,5,139332.59522051166,0.17,46516.5,357324.66806214553
40539,41,1891,1,1,1,-96288.1166059028,0.32,56923.01,763160.4592873291
40540,42,1891,1,4,1,115214.09763656602,0.06,50802.8,281097.3210022027
40541,35,1815,1,1,1,152561.06422812585,0.09,80485.12,613423.153850493
40542,35,1829,2,1,5,3536.5840086893268,0.31,121342.99,2396793.1841868837
40543,54,1701,1,1,1,-46847.07160270479,0.33,37462.98,143233.35474895858
40544,40,1492,1,1,1,164960.61168977502,0.01,63285.27,198294.70772874265
